country,date,BX.KLT.DINV.CD.WD,CC.EST,GC.DOD.TOTL.GD.ZS,GE.EST,IC.BUS.EASE.XQ,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,RL.EST
United States,2009,161083000000.0,1.28647637367249,75.8415954284505,1.50298464298248,,10.9322190593537,13.8273085764833,14478067000000.0,47194.9500893872,1.59132015705109
United States,2010,264039000000.0,1.26525807380676,84.9639420529151,1.55227208137512,,12.3413554322086,15.878527508625,15048971000000.0,48650.6643227232,1.63102221488953
United States,2011,263497000000.0,1.26211905479431,89.5463716940778,1.5137984752655,,13.5634637825829,17.2790147933311,15599732000000.0,50065.9789470675,1.59098601341248
United States,2012,250345000000.0,1.40279400348663,93.6488624010011,1.5213223695755,,13.6440512687054,17.0377883064876,16253970000000.0,51784.4114692048,1.62034177780151
United States,2013,288131000000.0,1.30592489242554,95.322114632447,1.51647663116455,,13.5534918818154,16.3878144030073,16880683000000.0,53409.7507774372,1.54942762851715
United States,2014,251856000000.0,1.37137806415558,95.4538236808457,1.46162545681,,13.5082142132235,16.3983551242045,17608138000000.0,55304.3155317137,1.60697412490845
United States,2015,511434000000.0,1.35772120952606,95.9558008657985,1.43219923973083,,12.4111486301271,15.2770653039497,18295019000000.0,57040.2082136605,1.56301236152649
United States,2016,474388000000.0,1.33089566230774,97.9285891936857,1.44050490856171,,11.8881592273253,14.5644385592212,18804913000000.0,58206.6141931844,1.58059740066528
United States,2017,380823000000.0,1.34053254127502,97.0213034788418,1.51742815971375,,12.177481026766,14.9478571955214,19612102000000.0,60322.2614241747,1.60897934436798
United States,2018,214715000000.0,1.2927473783493,98.4494626296129,1.53697216510773,,12.2871107596266,15.1582483706352,20656516000000.0,63201.0458483771,1.47568726539612
United States,2019,315984000000.0,1.18035709857941,100.032349144953,1.45341503620148,6.0,11.7891974097286,14.4692832148142,21539982000000.0,65604.6815198734,1.4241726398468
United States,2020,137066000000.0,1.03783190250397,124.550890800621,1.27459323406219,,10.0736556273372,13.0061222420701,21354105000000.0,64411.3731779373,1.33649373054504
United States,2021,475805000000.0,1.01927757263184,118.450755665757,1.2975310087204,,10.7909781995156,14.422677831261,23681171000000.0,71318.3073592183,1.38915693759918
United States,2022,408982000000.0,1.10414469242096,112.889632760053,1.25549554824829,,11.6022279170372,15.2894619130397,26006893000000.0,78035.1753604212,1.36920201778412
United States,2023,348784000000.0,1.12343263626099,114.877162773867,1.21720099449158,,11.0115112856601,13.8878518583345,27720709000000.0,82769.4122114216,1.3276778459549
